,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2120,Saint Heliers,-36.8507,174.8577,La Vista,-36.850261009092804,174.8578416309857,Mediterranean Restaurant
2121,Saint Heliers,-36.8507,174.8577,St Heliers Bay Cafe & Bistro,-36.850592265541586,174.85668054244985,Café
2122,Saint Heliers,-36.8507,174.8577,Village Co-Op,-36.85098891334694,174.85673056319285,Coffee Shop
2123,Saint Heliers,-36.8507,174.8577,Achilles Point,-36.84421560326132,174.86398133879948,Scenic Lookout
2124,Saint Heliers,-36.8507,174.8577,Kahve,-36.85041664269484,174.85727319428318,Café
2125,Saint Heliers,-36.8507,174.8577,Annabelles Restaurant,-36.85024857058651,174.85759524331718,Restaurant
2126,Saint Heliers,-36.8507,174.8577,Moreton's,-36.8500981463897,174.8582535416332,Diner
2127,Saint Heliers,-36.8507,174.8577,Scalini's Italian Ristorante & Pizzeria,-36.850005,174.858443,Pizza Place
2128,Saint Heliers,-36.8507,174.8577,Curry Village,-36.850103,174.858269,Indian Restaurant
2129,Saint Heliers,-36.8507,174.8577,Eden Foods,-36.851142,174.857861,Deli / Bodega
2130,Saint Heliers,-36.8507,174.8577,Cecil Sushi,-36.85011606187322,174.8583838456793,Sushi Restaurant
2131,Saint Heliers,-36.8507,174.8577,St Heliers Bay Playground,-36.84950595143712,174.85939599409065,Playground
2132,Saint Heliers,-36.8507,174.8577,Rock Fire,-36.850178,174.858401,Burger Joint
2133,Saint Heliers,-36.8507,174.8577,Angel Thai,-36.85025140062433,174.85762540766152,Thai Restaurant
2134,Saint Heliers,-36.8507,174.8577,Breadwinner Bakery & Cafe,-36.8505153355677,174.85724872997542,Bakery
2135,Saint Heliers,-36.8507,174.8577,Fishmonger,-36.85144078463682,174.85762373867328,Fish & Chips Shop
2136,Saint Heliers,-36.8507,174.8577,Vellenoweth Green,-36.85136952460975,174.85437266243673,Park
2137,Saint Heliers,-36.8507,174.8577,Calimero Pizza & Pasta Bar,-36.854787,174.851124,Pizza Place
2138,Saint Heliers,-36.8507,174.8577,Ladies Bay,-36.84404215961252,174.86405908319597,Beach
2139,Saint Heliers,-36.8507,174.8577,Maskell St Dairy,-36.859128753596686,174.86043005064835,Convenience Store
2140,Saint Heliers,-36.8507,174.8577,Cigana Cafe - Maskell,-36.85937211743272,174.860697651057,Café
2141,Sandringham,-36.88405,174.72840000000002,Jetts 24 Hour Fitness St Lukes,-36.88533867547991,174.73120480722264,Gym
2142,Sandringham,-36.88405,174.72840000000002,Mt Albert Aquatic Centre,-36.88379943208389,174.72564371363242,Pool
2143,Sandringham,-36.88405,174.72840000000002,Pyrenees,-36.88010080133329,174.72588663346613,Deli / Bodega
2144,Sandringham,-36.88405,174.72840000000002,Sprout,-36.88230568926845,174.71768104904893,Café
2145,Sandringham,-36.88405,174.72840000000002,St Pierre's Sushi & Seafood,-36.88317499604603,174.73414683822025,Sushi Restaurant
2146,Sandringham,-36.88405,174.72840000000002,Sal Rose,-36.88043232051635,174.72608817726544,Italian Restaurant
2147,Sandringham,-36.88405,174.72840000000002,K Mart,-36.88329259394302,174.73457569594134,Department Store
2148,Sandringham,-36.88405,174.72840000000002,Parkside Cafe,-36.88020689516429,174.72532715010377,Café
2149,Sandringham,-36.88405,174.72840000000002,Westfield St Lukes,-36.88279096765556,174.73357895980214,Shopping Mall
2150,Sandringham,-36.88405,174.72840000000002,Farmers,-36.883463467268655,174.7332610940065,Department Store
2151,Sandringham,-36.88405,174.72840000000002,Alberton House,-36.89050614388611,174.72467107544048,History Museum
2152,Sandringham,-36.88405,174.72840000000002,Noel Leeming - St Lukes Mega Centre,-36.883952021598816,174.730668,Electronics Store
2153,Sandringham,-36.88405,174.72840000000002,Rocket Park,-36.87966581464602,174.7254419383093,Playground
2154,Sandringham,-36.88405,174.72840000000002,Warehouse Stationery,-36.883955,174.731126,Stationery Store
2155,Sandringham,-36.88405,174.72840000000002,Starbucks,-36.882499336344374,174.73265685159274,Coffee Shop
2156,Sandringham,-36.88405,174.72840000000002,Event Cinemas,-36.8825655465595,174.73258020739934,Multiplex
2157,Sandringham,-36.88405,174.72840000000002,Typo,-36.882502936158126,174.7327584722355,Gift Shop
2158,Sandringham,-36.88405,174.72840000000002,Briscoes Homeware,-36.878276790169195,174.7329890234687,Furniture / Home Store
2159,Sandringham,-36.88405,174.72840000000002,McDonald's,-36.88253512166032,174.73269632791886,Fast Food Restaurant
2160,Sandringham,-36.88405,174.72840000000002,Robert Harris,-36.88396620101893,174.73215409770512,Café
2161,Sandringham,-36.88405,174.72840000000002,Geeks on Sainsbury,-36.87950041164468,174.73423957653839,Café
2162,Sandringham,-36.88405,174.72840000000002,Westfield St Lukes Foodcourt,-36.88251907534188,174.73270246910684,Food Court
2163,Sandringham,-36.88405,174.72840000000002,Roy Clements Treeway,-36.882799918798185,174.7286277755796,Park
2164,Sandringham,-36.88405,174.72840000000002,Pumpkin Patch,-36.88576440750536,174.72967589386303,Kids Store
2165,Sandringham,-36.88405,174.72840000000002,Chemist Warehouse,-36.88398795424983,174.73103763631022,Discount Store
2166,Sandringham,-36.88405,174.72840000000002,Lighting Plus,-36.88403761167335,174.7315026860103,Furniture / Home Store
2167,Sandringham,-36.88405,174.72840000000002,Animates St Lukes,-36.88534946467184,174.73105180146686,Pet Store
2168,Sandringham,-36.88405,174.72840000000002,FCO,-36.88393721711489,174.7315514087677,Sporting Goods Shop
2169,Sandringham,-36.88405,174.72840000000002,Appliance Shed,-36.88492470434068,174.7315026860103,Electronics Store
2170,Sandringham,-36.88405,174.72840000000002,Factorie,-36.882358,174.732616,Clothing Store
2171,Sandringham,-36.88405,174.72840000000002,Beard Papa's,-36.882546758733774,174.73273213486516,Donut Shop
2172,Sandringham,-36.88405,174.72840000000002,Dunkin',-36.882542,174.732751,Donut Shop
2173,Sandringham,-36.88405,174.72840000000002,Fresh Collective,-36.88023445411624,174.72639075258522,Grocery Store
2174,Sandringham,-36.88405,174.72840000000002,Vodafone St Lukes,-36.882959,174.733486,Mobile Phone Shop
2175,Sandringham,-36.88405,174.72840000000002,OPSM,-36.882918,174.733519,Optical Shop
2176,Sandringham,-36.88405,174.72840000000002,Max - St Lukes,-36.88277664808565,174.73361977032616,Women's Store
2177,Sandringham,-36.88405,174.72840000000002,Espresso Cafe,-36.88308812,174.733844,Café
2178,Sandringham,-36.88405,174.72840000000002,Big Boy Takeaways,-36.880168,174.725581,Fast Food Restaurant
2179,Sandringham,-36.88405,174.72840000000002,Living And Giving St Lukes,-36.882897,174.73418,Gift Shop
2180,Sandringham,-36.88405,174.72840000000002,Mt Albert War Memorial Reserve,-36.87951762124137,174.72596168518066,Park
2181,Sandringham,-36.88405,174.72840000000002,Ymca,-36.87844083238157,174.72567667806777,Gym / Fitness Center
2182,Sandringham,-36.88405,174.72840000000002,Crate Cafe,-36.87956403385479,174.73434415228658,Café
2183,Sandringham,-36.88405,174.72840000000002,Ferndale House,-36.882432,174.71955351,Park
2184,Sandringham,-36.88405,174.72840000000002,Asquith Superette,-36.877465012133676,174.72257436118596,Convenience Store
2185,Sandringham,-36.88405,174.72840000000002,Bus Stop 7209,-36.87806189817993,174.7352521674329,Bus Station
2186,Sandringham,-36.88405,174.72840000000002,Taco Loco Cantina Mexicana,-36.88225,174.71758,Mexican Restaurant
2187,Sandringham,-36.88405,174.72840000000002,Baldwin Ave Train Station,-36.87758333655974,174.72075771301976,Train Station
2188,Sandringham,-36.88405,174.72840000000002,Gribblehurst Park (Eden Rugby Club),-36.88055296198572,174.73874126016824,Park
2189,Shelly Park,-36.8986,174.93383333333335,Monterey Cinemas,-36.89461263346734,174.93023641596608,Movie Theater
2190,Shelly Park,-36.8986,174.93383333333335,Howick Village Cafe,-36.89457998638403,174.92992651920227,Café
2191,Shelly Park,-36.8986,174.93383333333335,The Corner,-36.895216,174.9333,Tapas Restaurant
2192,Shelly Park,-36.8986,174.93383333333335,Basalt,-36.89508206143676,174.93290818055758,Bar
2193,Shelly Park,-36.8986,174.93383333333335,Howick Village,-36.89451765816383,174.9318023789616,Miscellaneous Shop
2194,Shelly Park,-36.8986,174.93383333333335,Howick Beach,-36.89281802615248,174.9414907848953,Beach
2195,Shelly Park,-36.8986,174.93383333333335,The Apothecary,-36.89329643403909,174.93049129694901,Café
2196,Shelly Park,-36.8986,174.93383333333335,Countdown,-36.896300688354614,174.93260638933455,Grocery Store
2197,Shelly Park,-36.8986,174.93383333333335,Piccallilly Cafe,-36.895593,174.932209,Café
2198,Shelly Park,-36.8986,174.93383333333335,Burger Wisconsin,-36.895136,174.933042,Burger Joint
2199,Shelly Park,-36.8986,174.93383333333335,Wild Wheat,-36.895233,174.932475,Bakery
2200,Shelly Park,-36.8986,174.93383333333335,Fresh Coffee Company,-36.894521,174.93223,Café
2201,Shelly Park,-36.8986,174.93383333333335,Focus On Fish,-36.90399348735809,174.93922412395477,Fish & Chips Shop
2202,Shelly Park,-36.8986,174.93383333333335,Cockle Bay Four Square,-36.904143,174.93917723,Grocery Store
2203,Shelly Park,-36.8986,174.93383333333335,Noodle box,-36.902573,174.925494,Fast Food Restaurant
2204,Shelly Park,-36.8986,174.93383333333335,"Stockade Hill, Howick",-36.892642730195725,174.9270236429688,Park
2205,Silverdale,-36.60850000000001,174.66985,Lotus Photography,-36.6049,174.66795,Photography Studio
2206,Silverdale,-36.60850000000001,174.66985,Toni Kenyon,-36.6039504,174.6653222,Bookstore
2207,Silverdale,-36.60850000000001,174.66985,Wild Bean Cafe,-36.606367,174.66204074,Café
2208,Silverdale,-36.60850000000001,174.66985,Mighty Ape,-36.61212,174.66173,Video Game Store
2209,Silverdale,-36.60850000000001,174.66985,Millwater Takeways,-36.604892,174.678638,Fish & Chips Shop
2210,Snells Beach,-36.4204,174.7235,Snells Beach,-36.4199369748029,174.7292171673771,Beach
2211,Snells Beach,-36.4204,174.7235,The Warehouse Snells Beach,-36.41926858560482,174.7234488438102,Department Store
2212,Snells Beach,-36.4204,174.7235,Little and Local,-36.419940679911015,174.72350807401259,Café
2213,Snells Beach,-36.4204,174.7235,Sea Spray Takeaways,-36.423935,174.7270303,Seafood Restaurant
2214,Sunnyvale,-36.881,174.6347,Tui Glen Reserve,-36.87500825705893,174.63652091303206,Park
2215,Sunnyvale,-36.881,174.6347,Countdown,-36.88089646614679,174.63243289200577,Grocery Store
2216,Sunnyvale,-36.881,174.6347,Event Cinemas,-36.8807783677458,174.63296986494825,Movie Theater
2217,Sunnyvale,-36.881,174.6347,The Warehouse,-36.88111680821915,174.6320006148036,Department Store
2218,Sunnyvale,-36.881,174.6347,West Wave Aquatic Centre,-36.875740297057995,174.63404501874177,Water Park
2219,Sunnyvale,-36.881,174.6347,WestCity Waitakere,-36.880796657977896,174.6329643358156,Shopping Mall
2220,Sunnyvale,-36.881,174.6347,Kmart,-36.882447232369664,174.63538199171663,Department Store
2221,Sunnyvale,-36.881,174.6347,The Falls,-36.877529279680296,174.63476675139225,Breakfast Spot
2222,Sunnyvale,-36.881,174.6347,Henderson Train Station,-36.88106247109402,174.63110546357407,Train Station
2223,Sunnyvale,-36.881,174.6347,Corban Estate Art Centre,-36.87750960910127,174.62841598158732,Art Gallery
2224,Sunnyvale,-36.881,174.6347,Adriatico Italian Restaurant,-36.879796418687825,174.63317380627475,Italian Restaurant
2225,Sunnyvale,-36.881,174.6347,Matsu Sushi,-36.88085084342363,174.6329387349939,Japanese Restaurant
2226,Sunnyvale,-36.881,174.6347,Tony's Restaurant and Bar,-36.882172,174.634012,Steakhouse
2227,Sunnyvale,-36.881,174.6347,Espresso Addiction,-36.879613291976256,174.6323887990883,Café
2228,Sunnyvale,-36.881,174.6347,Columbus Henderson,-36.88281986185517,174.6326474496873,Café
2229,Sunnyvale,-36.881,174.6347,Esquires Coffee House,-36.880595683443595,174.63000986472613,Coffee Shop
2230,Sunnyvale,-36.881,174.6347,West Wave Gym,-36.87581714697703,174.6273682876035,Gym
2231,Sunnyvale,-36.881,174.6347,King Dick's,-36.88887998360073,174.631803273611,Liquor Store
2232,Sunnyvale,-36.881,174.6347,United Video,-36.87500380690411,174.6276595995459,Video Store
2233,Surfdale,-36.8052,174.9811,Bounce Mobile,-36.804869379500396,174.98038530349731,Mobile Phone Shop
2234,Swanson,-36.861333333333334,174.58836666666664,Swanson Local Liquor,-36.865684,174.580248,Liquor Store
2235,Swanson,-36.861333333333334,174.58836666666664,Ponderosa Foodmart,-36.86573,174.580131,Grocery Store
2236,Swanson,-36.861333333333334,174.58836666666664,Ranui Park,-36.86434871857319,174.59832682849847,Park
2237,Swanson,-36.861333333333334,174.58836666666664,Redwood Park Golf Club,-36.863416448654874,174.57749142938934,Golf Course
2238,Takanini,-37.042100000000005,174.92000000000002,Countdown,-37.04790678668849,174.92698072563385,Grocery Store
2239,Takanini,-37.042100000000005,174.92000000000002,Takanini Train Station,-37.04110544333158,174.91937469041767,Train Station
2240,Takanini,-37.042100000000005,174.92000000000002,McDonald's,-37.04796517584407,174.9261962491028,Fast Food Restaurant
2241,Takanini,-37.042100000000005,174.92000000000002,Bake Haven cafe,-37.038407845601256,174.91330031894623,Café
2242,Takanini,-37.042100000000005,174.92000000000002,Animates,-37.037303450651216,174.927719190238,Pet Store
2243,Takanini,-37.042100000000005,174.92000000000002,Brylee Drive Reserve,-37.043076431517264,174.91012705605343,Park
2244,Takapuna,-36.7969,174.7782,MIMOSA,-36.78967020965858,174.77266493164115,Café
2245,Takapuna,-36.7969,174.7782,Little and Friday,-36.803899126377075,174.78354721663368,Café
2246,Takapuna,-36.7969,174.7782,Sal's Authentic New York Pizza,-36.78908855048665,174.77272650003025,Pizza Place
2247,Takapuna,-36.7969,174.7782,The Department Store,-36.78956383574061,174.77185931768662,Boutique
2248,Takapuna,-36.7969,174.7782,Kyo-ya,-36.79034535029997,174.77318732818014,Japanese Restaurant
2249,Takapuna,-36.7969,174.7782,Ark Coffee,-36.78995324068976,174.77217634780257,Café
2250,Takapuna,-36.7969,174.7782,La Tropezienne Takapuna,-36.78962009592499,174.77263194638707,French Restaurant
2251,Takapuna,-36.7969,174.7782,Countdown,-36.7966976354485,174.77807940315583,Fruit & Vegetable Store
2252,Takapuna,-36.7969,174.7782,Parklane Motor Inn Takapuna,-36.793450033077626,174.77632600808371,Motel
2253,Takapuna,-36.7969,174.7782,Cafe Massimo,-36.7889377428564,174.77316308191104,Café
2254,Takapuna,-36.7969,174.7782,Passion Cafe,-36.799869255800274,174.77382439319064,Café
2255,Takapuna,-36.7969,174.7782,Bus Stop 3484,-36.795178829770435,174.77224588394165,Bus Station
2256,Takapuna,-36.7969,174.7782,The Hauraki Store,-36.801643,174.775561,Café
2257,Takapuna,-36.7969,174.7782,Fortune Fountain,-36.790119161007325,174.77310560915015,Chinese Restaurant
2258,Takapuna,-36.7969,174.7782,St Leonards Beach,-36.79967393349595,174.78872820012577,Beach
2259,Tamaki,-36.8873,174.8528,Extreme Edge Rock Climbing,-36.891104709642974,174.8505160836546,Climbing Gym
2260,Tamaki,-36.8873,174.8528,Mt Wellington Summit,-36.89081052790688,174.84710226342364,Scenic Lookout
2261,Tamaki,-36.8873,174.8528,Turo-Turo Philippine Café,-36.8789077281328,174.85534711827438,Filipino Restaurant
2262,Tamaki,-36.8873,174.8528,Countdown,-36.8798354959085,174.8521219670875,Big Box Store
2263,Tamaki,-36.8873,174.8528,Carl's Jr.,-36.88001551309218,174.8509995520718,Fast Food Restaurant
2264,Tamaki,-36.8873,174.8528,Charlie & George,-36.88677094118729,174.84461061114257,Café
2265,Tamaki,-36.8873,174.8528,Speights Ale House Stonefields,-36.88655539932767,174.8447968483671,Pub
2266,Tamaki,-36.8873,174.8528,Columbus Coffee,-36.879814143275816,174.85127554596426,Café
2267,Tamaki,-36.8873,174.8528,Goodman Painting Decorating Ltd,-36.8845484,174.85765000000004,Home Service
2268,Tamaki,-36.8873,174.8528,Auckland Sunday Market,-36.8840829682212,174.8458606841098,Farmers Market
2269,Tamaki,-36.8873,174.8528,AMI Netball Stadium,-36.88453855265341,174.8451529920439,Basketball Stadium
2270,Tamaki,-36.8873,174.8528,Auckland Netball Centre,-36.88435307515446,174.84473550049896,Athletics & Sports
2271,Tamaki,-36.8873,174.8528,KFC,-36.88052586148006,174.85578303541146,Fast Food Restaurant
2272,Tamaki,-36.8873,174.8528,Bombay Blues,-36.879824612002345,174.85108409495777,Indian Restaurant
2273,Tamaki,-36.8873,174.8528,Fresh & Save,-36.879240499329306,174.8549937017597,Grocery Store
2274,Tamaki,-36.8873,174.8528,Skateland,-36.895551056544875,174.84903755268905,Skating Rink
2275,Te Atatu,-36.8422,174.6515,Te Atatu Peninsula,-36.84116367417466,174.6518898010254,Park
2276,Te Atatu,-36.8422,174.6515,Fuze Cafe,-36.84167964076541,174.65173374846322,Café
2277,Te Atatu,-36.8422,174.6515,Countdown,-36.842858797994076,174.65222637305,Grocery Store
2278,Te Atatu,-36.8422,174.6515,Thai Peninsula,-36.8432414531697,174.653031,Thai Restaurant
2279,Te Atatu,-36.8422,174.6515,Peoples' Park Te Atatu Peninsula,-36.848816078164276,174.65335570324677,Park
2280,Te Atatu,-36.8422,174.6515,Servo Cafe,-36.84915535217067,174.6506481627874,Café
2281,Te Atatu,-36.8422,174.6515,Taikata Superette,-36.83937035457777,174.6410736885777,Grocery Store
2282,Te Atatu Peninsula,-36.8107,174.6446,Westpark Marina,-36.81075259190534,174.64475528587042,Harbor / Marina
2283,Te Atatu Peninsula,-36.8107,174.6446,The Flagship Restaurant & Bar,-36.81102739737276,174.64502066187686,Restaurant
2284,Te Atatu Peninsula,-36.8107,174.6446,Manthana Thai Cuisine,-36.811694795570055,174.63806920361512,Thai Restaurant
2285,Te Atatu Peninsula,-36.8107,174.6446,Yip's Garden,-36.80847465991974,174.634552,Fruit & Vegetable Store
2286,Te Atatu South,-36.85793333333333,174.64090000000002,Little Sister Cafe,-36.85748305602861,174.63681927586197,Café
2287,Te Atatu South,-36.85793333333333,174.64090000000002,The Trusts Arena,-36.8602476537993,174.63581062721394,Stadium
2288,Te Atatu South,-36.85793333333333,174.64090000000002,Kreem Bake Cook,-36.85711,174.63301,Café
2289,Te Atatu South,-36.85793333333333,174.64090000000002,The Hangar,-36.85701419975987,174.63643105804758,Bar
2290,Te Atatu South,-36.85793333333333,174.64090000000002,Chikos Restaurant & Cafe,-36.855686667842846,174.63016379948436,Asian Restaurant
2291,Te Atatu South,-36.85793333333333,174.64090000000002,La Porchetta Henderson,-36.86010883577335,174.63003397783874,Italian Restaurant
2292,Te Atatu South,-36.85793333333333,174.64090000000002,Countdown,-36.857300350473935,174.63152461206215,Supermarket
2293,Te Atatu South,-36.85793333333333,174.64090000000002,Wendy’s,-36.86328272316329,174.6480220156934,Fast Food Restaurant
2294,Te Atatu South,-36.85793333333333,174.64090000000002,The Trusts Stadium Fitness,-36.86041319876716,174.63568209935926,Gym / Fitness Center
